geografia 2024
11 58-B
,,2024-10-01,2024-10-08,2024-10-15,2024-10-22,2024-10-29,2024-11-05,2024-11-12,2024-11-19,2024-11-26,2024-12-03,2024-12-10,2024-12-17,2024-12-24,2024-12-31,2025-01-07,2025-01-14,2025-01-21,2025-01-28,2025-02-04,2025-02-11,2025-02-18,2025-02-25,2025-03-04,2025-03-11,2025-03-18,2025-03-25,2025-04-01,2025-04-08,2025-04-15,2025-04-22
Ksawery Garczyk,09300275279,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,
Leon Czerkies,07232171401,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,
Juliusz Gamoń,10302481061,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,
Krystyna Guźniczak,10241093046,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,
Olgierd Fugiel,04321808231,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,
Jeremi Grund,03321830235,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,
Malwina Łuczka,08212083824,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,
Dorota Łasak,07262140428,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,
Józef Zięciak,08261129528,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,
pan Kamil Solis,04321640002,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,
,,60.0,,50.0,,90.0,,50.0,,50.0,,60.0,,40.0,,50.0,,30.0,,60.0,,80.0,,80.0,,50.0,,40.0,,60.0,,50.0,,70.0,,40.0,,50.0,,60.0,,50.0,,60.0,,60.0,,60.0,,90.0,,60.0,,70.0,,90.0,,50.0,,60.0,,
