język łaciński i kultura antyczna 2023
9 51-A
,,2023-10-01,2023-10-08,2023-10-15,2023-10-22,2023-10-29,2023-11-05,2023-11-12,2023-11-19,2023-11-26,2023-12-03,2023-12-10,2023-12-17,2023-12-24,2023-12-31,2024-01-07,2024-01-14,2024-01-21,2024-01-28,2024-02-04,2024-02-11,2024-02-18,2024-02-25,2024-03-03,2024-03-10,2024-03-17,2024-03-24,2024-03-31,2024-04-07,2024-04-14,2024-04-21
Oliwier Kilar,05312650772,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,
pan Szymon Małysiak,04283176300,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,
Sylwia Wylegała,06263076640,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,
pan Olgierd Groth,06221204540,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,
pani Blanka Piksa,07300301352,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,
Krystian Jaśkowiec,07240572564,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,
Damian Tekiela,04292393248,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,
Grzegorz Marosz,05320454928,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,
Alex Pasztaleniec,05300149002,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,
pan Gabriel Piłka,10320325453,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,
,,60.0,,80.0,,60.0,,60.0,,50.0,,90.0,,100.0,,40.0,,80.0,,80.0,,90.0,,90.0,,60.0,,50.0,,70.0,,60.0,,80.0,,80.0,,80.0,,70.0,,70.0,,60.0,,40.0,,70.0,,40.0,,60.0,,30.0,,90.0,,60.0,,80.0,,
