wiedza o społeczeństwie 2021
10 97-B
,,2021-10-01,2021-10-08,2021-10-15,2021-10-22,2021-10-29,2021-11-05,2021-11-12,2021-11-19,2021-11-26,2021-12-03,2021-12-10,2021-12-17,2021-12-24,2021-12-31,2022-01-07,2022-01-14,2022-01-21,2022-01-28,2022-02-04,2022-02-11,2022-02-18,2022-02-25,2022-03-04,2022-03-11,2022-03-18,2022-03-25,2022-04-01,2022-04-08,2022-04-15,2022-04-22
pan Arkadiusz Pociask,05311847115,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,
Grzegorz Pacyga,07261202198,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,
Karina Głownia,05230195454,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,
Łukasz Glanc,11222582973,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,
pan Krystian Barankiewicz,10232764410,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,
pani Kamila Pietrusiak,04291618210,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,
Tymon Gnyp,06292172111,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,
pani Karina Hrynkiewicz,07280830411,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,
pan Konstanty Maciejuk,06311609415,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,
Kajetan Boś,09232968405,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,
