język łaciński i kultura antyczna 2020
11 42-B
,,2020-10-01,2020-10-08,2020-10-15,2020-10-22,2020-10-29,2020-11-05,2020-11-12,2020-11-19,2020-11-26,2020-12-03,2020-12-10,2020-12-17,2020-12-24,2020-12-31,2021-01-07,2021-01-14,2021-01-21,2021-01-28,2021-02-04,2021-02-11,2021-02-18,2021-02-25,2021-03-04,2021-03-11,2021-03-18,2021-03-25,2021-04-01,2021-04-08,2021-04-15,2021-04-22
pan Arkadiusz Pociask,05311847115,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,
Grzegorz Pacyga,07261202198,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,
Karina Głownia,05230195454,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,
pan Krystian Barankiewicz,10232764410,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,
Jakub Kwoka,10290541132,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,
pan Alex Grab,09272288468,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,
Nela Hadała,05260184996,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,
Przemysław Cogiel,05310393051,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,
Bruno Olearczyk,10242405598,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,
Bianka Stark,10210649948,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,
Fryderyk Nurek,04261328165,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,
