etyka 2022
11 81-C
,,2022-10-01,2022-10-08,2022-10-15,2022-10-22,2022-10-29,2022-11-05,2022-11-12,2022-11-19,2022-11-26,2022-12-03,2022-12-10,2022-12-17,2022-12-24,2022-12-31,2023-01-07,2023-01-14,2023-01-21,2023-01-28,2023-02-04,2023-02-11,2023-02-18,2023-02-25,2023-03-04,2023-03-11,2023-03-18,2023-03-25,2023-04-01,2023-04-08,2023-04-15,2023-04-22
Oskar Dybał,08241905829,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,
Grzegorz Pacyga,07261202198,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,
Julian Zugaj,07250693286,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
Liwia Serwach,07310467583,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,
Łukasz Glanc,11222582973,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,
pan Jacek Rurarz,06301717467,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,
pan Krystian Barankiewicz,10232764410,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,
pani Kamila Pietrusiak,04291618210,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,
pan Konstanty Maciejuk,06311609415,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,
Kajetan Boś,09232968405,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,
