historia 2021
12 63-A
,,2021-10-01,2021-10-08,2021-10-15,2021-10-22,2021-10-29,2021-11-05,2021-11-12,2021-11-19,2021-11-26,2021-12-03,2021-12-10,2021-12-17,2021-12-24,2021-12-31,2022-01-07,2022-01-14,2022-01-21,2022-01-28,2022-02-04,2022-02-11,2022-02-18,2022-02-25,2022-03-04,2022-03-11,2022-03-18,2022-03-25,2022-04-01,2022-04-08,2022-04-15,2022-04-22
Tobiasz Młodzik,08243008476,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,
Liwia Serwach,07310467583,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,
pani Kamila Pietrusiak,04291618210,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,
Tymon Gnyp,06292172111,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,
Kajetan Boś,09232968405,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,
pan Maciej Stanuch,11253177771,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,
Marcin Berus,10272896221,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,
pani Lidia Krzywoń,09252518602,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,
Nikodem Skupin,11220482244,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,
Aniela Lenc,09290755779,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,
Przemysław Cogiel,05310393051,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,
Nataniel Jankowicz,03320475204,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,
pan Alex Zegar,05282724440,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,
Bianka Stark,10210649948,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,
Julianna Dzieża,06220158222,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,
Cyprian Mały,09222580961,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,
pani Ada Łukasz,04303059039,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,
Kamil Wielgo,10250152202,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,
Juliusz Pacocha,07282532021,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,
Jan Sadoch,05242878497,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,
pani Julianna Pietrusiak,07211489853,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,
Maks Wężyk,04272023596,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,
pani Aurelia Gonsior,07271922637,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,
Franciszek Żabka,07221652142,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,
,,50.0,,83.33,,66.67,,54.17,,62.5,,66.67,,75.0,,62.5,,50.0,,58.33,,58.33,,62.5,,75.0,,83.33,,62.5,,70.83,,66.67,,66.67,,70.83,,70.83,,70.83,,79.17,,58.33,,79.17,,50.0,,54.17,,54.17,,62.5,,58.33,,66.67,,
